Id,Age,Income,Emp_length,Amount,Rate,Status,Percent_income,Default,Cred_length,Home_MORTGAGE,Home_OTHER,Home_OWN,Home_RENT,Intent_DEBTCONSOLIDATION,Intent_EDUCATION,Intent_HOMEIMPROVEMENT,Intent_MEDICAL,Intent_PERSONAL,Intent_VENTURE
1860,24,98000,2.0,15000,14.93,1,0.15,0,2,False,False,False,True,True,False,False,False,False,False
1861,22,111000,1.0,15000,10.62,0,0.14,0,3,False,False,False,True,False,False,False,False,False,True
1862,24,118300,1.0,15000,12.68,0,0.13,0,4,False,False,False,True,False,False,False,False,True,False
1863,25,120000,2.0,15000,7.51,0,0.13,0,2,False,False,False,True,False,False,False,False,True,False
1864,24,120000,5.0,15000,,0,0.13,0,3,False,False,False,True,False,False,False,True,False,False
1865,23,121000,7.0,15000,,0,0.12,0,2,False,False,False,True,False,False,False,True,False,False
1866,24,122000,4.0,15000,11.58,0,0.12,0,3,False,False,False,True,False,True,False,False,False,False
1867,25,125000,0.0,15000,,0,0.12,0,3,False,False,False,True,False,False,False,False,False,True
1868,23,30000,7.0,4600,7.9,0,0.15,0,3,True,False,False,False,False,False,False,True,False,False
1869,25,30000,2.0,8000,10.65,0,0.27,0,4,True,False,False,False,False,False,False,False,False,True
1870,23,125000,7.0,15000,12.99,0,0.12,0,4,False,False,False,True,False,True,False,False,False,False
1871,26,118000,1.0,15000,17.58,1,0.13,0,4,False,False,False,True,False,True,False,False,False,False
1872,24,123000,8.0,15000,15.37,1,0.12,0,4,False,False,False,True,False,False,False,False,True,False
1873,22,140000,4.0,15000,14.17,0,0.11,1,3,False,False,False,True,False,False,False,False,False,True
1874,22,30000,3.0,10000,13.49,1,0.33,0,2,True,False,False,False,False,False,True,False,False,False
1875,23,30000,3.0,3800,18.64,1,0.13,0,2,True,False,False,False,False,False,False,True,False,False
1876,21,30000,0.0,15000,7.51,0,0.5,0,4,True,False,False,False,False,False,False,False,False,True
1877,26,156000,2.0,15000,12.42,0,0.1,0,4,False,False,False,True,True,False,False,False,False,False
1878,24,148000,0.0,15000,16.82,1,0.1,0,3,False,False,False,True,True,False,False,False,False,False
1879,24,200004,5.0,15000,10.59,0,0.07,0,4,False,False,False,True,False,True,False,False,False,False
1880,26,210000,4.0,15000,12.99,0,0.07,0,4,False,False,False,True,False,False,False,False,True,False
1881,26,30000,10.0,6500,6.62,0,0.22,0,3,True,False,False,False,False,False,False,False,False,True
1882,25,165000,3.0,14950,6.62,0,0.09,0,3,False,False,False,True,False,True,False,False,False,False
1883,22,33996,1.0,14900,15.37,1,0.44,1,2,False,False,False,True,False,True,False,False,False,False
1884,24,55000,4.0,14900,11.83,0,0.27,0,3,False,False,False,True,False,False,False,False,True,False
1885,22,58900,2.0,14900,13.57,0,0.25,0,3,False,False,False,True,False,False,False,True,False,False
1886,21,30000,5.0,7600,6.03,0,0.25,0,4,True,False,False,False,False,False,False,False,True,False
1887,25,31500,8.0,14850,8.9,1,0.47,0,4,False,False,False,True,True,False,False,False,False,False
1888,25,28800,6.0,14800,7.49,1,0.51,0,3,False,False,False,True,False,False,False,True,False,False
1889,23,30000,4.0,1000,6.62,1,0.03,0,3,True,False,False,False,True,False,False,False,False,False
1890,23,30000,8.0,4375,6.62,0,0.15,0,2,True,False,False,False,False,False,False,False,False,True
1891,23,30000,2.0,1400,6.03,0,0.05,0,4,True,False,False,False,True,False,False,False,False,False
1892,25,30000,2.0,2000,10.38,0,0.07,0,2,False,False,False,True,False,False,False,True,False,False
1893,26,30000,9.0,2000,11.49,0,0.07,0,3,False,False,False,True,False,False,False,False,False,True
1894,25,30000,4.0,2000,14.22,0,0.07,1,4,False,False,False,True,False,False,False,True,False,False
1895,24,30000,0.0,2000,8.07,0,0.07,0,4,False,False,False,True,False,False,False,True,False,False
1896,24,30972,1.0,2000,16.29,1,0.06,0,2,False,False,False,True,False,False,False,False,False,True
1897,24,31200,3.0,2000,14.65,0,0.06,1,2,False,False,False,True,False,False,False,False,True,False
1898,24,30000,8.0,17000,11.99,1,0.57,0,3,True,False,False,False,True,False,False,False,False,False
1899,24,32000,2.0,2000,10.59,1,0.06,0,3,False,False,False,True,False,True,False,False,False,False
1900,23,32000,5.0,2000,16.49,0,0.06,0,3,False,False,False,True,False,False,False,False,False,True
1901,26,32000,5.0,2000,11.49,0,0.06,0,3,False,False,False,True,True,False,False,False,False,False
1902,22,32000,2.0,2000,12.53,1,0.06,0,2,False,False,False,True,False,True,False,False,False,False
1903,24,32640,5.0,2000,10.0,1,0.06,0,2,False,False,False,True,False,True,False,False,False,False
1904,23,30000,0.0,13000,,0,0.43,0,2,True,False,False,False,False,False,False,False,False,True
1905,23,33000,1.0,2000,6.03,0,0.06,0,4,False,False,False,True,False,True,False,False,False,False
1906,21,33000,0.0,2000,12.61,1,0.06,1,3,False,False,False,True,False,False,True,False,False,False
1907,22,33000,1.0,2000,,0,0.06,0,3,False,False,False,True,True,False,False,False,False,False
1908,24,40000,2.0,2000,11.99,0,0.05,0,4,False,False,False,True,False,False,False,False,True,False
1909,24,40000,5.0,2000,,0,0.05,0,4,False,False,False,True,False,False,False,True,False,False
1910,21,40000,2.0,2000,14.72,0,0.05,0,3,False,False,False,True,False,True,False,False,False,False
1911,22,50400,3.0,2000,,0,0.04,0,4,False,False,False,True,False,False,False,False,False,True
1912,25,50450,3.0,2000,9.88,0,0.04,0,3,False,False,False,True,False,True,False,False,False,False
1913,24,53000,3.0,2000,10.36,0,0.04,0,2,False,False,False,True,False,False,True,False,False,False
1914,24,53117,1.0,2000,13.79,0,0.04,0,2,False,False,False,True,False,False,False,False,True,False
1915,23,55000,2.0,2000,7.49,0,0.04,0,3,False,False,False,True,False,True,False,False,False,False
1916,25,30000,9.0,7000,,0,0.23,0,3,False,False,True,False,False,False,False,False,False,True
1917,24,56496,5.0,2000,9.32,0,0.04,0,3,False,False,False,True,False,True,False,False,False,False
1918,25,57000,8.0,2000,11.36,0,0.04,0,2,False,False,False,True,False,False,False,True,False,False
1919,26,57450,4.0,2000,13.35,0,0.03,1,2,False,False,False,True,False,False,False,True,False,False
1920,25,58020,9.0,2000,6.91,0,0.03,0,4,False,False,False,True,False,False,False,False,True,False
1921,23,60000,,2000,13.06,0,0.03,1,3,False,False,False,True,False,False,False,True,False,False
1922,22,60000,6.0,2000,9.63,0,0.03,0,2,False,False,False,True,False,True,False,False,False,False
1923,22,54000,7.0,2000,18.3,1,0.04,1,4,False,False,False,True,False,False,False,True,False,False
1924,21,30000,5.0,9000,5.99,0,0.3,0,4,False,False,True,False,False,False,False,True,False,False
1925,26,61000,1.0,2000,7.9,0,0.03,0,3,False,False,False,True,False,False,False,True,False,False
1926,24,62000,4.0,2000,13.49,0,0.03,0,3,False,False,False,True,False,True,False,False,False,False
1927,22,62000,4.0,2000,15.27,0,0.03,0,2,False,False,False,True,False,True,False,False,False,False
1928,26,62400,3.0,2000,12.53,0,0.03,0,2,False,False,False,True,False,False,False,False,True,False
1929,25,30000,,10625,16.49,0,0.35,0,4,True,False,False,False,False,True,False,False,False,False
1930,24,57996,8.0,2000,15.37,1,0.03,0,4,False,False,False,True,False,False,False,True,False,False
1931,22,65000,3.0,2000,14.27,0,0.03,1,4,False,False,False,True,True,False,False,False,False,False
1932,26,65000,3.0,2000,7.51,0,0.03,0,2,False,False,False,True,False,False,False,True,False,False
1933,26,67000,6.0,2000,,0,0.03,0,4,False,False,False,True,False,True,False,False,False,False
1934,23,70000,4.0,2000,7.66,0,0.03,0,2,False,False,False,True,False,False,False,False,True,False
1935,23,30000,2.0,1200,9.67,0,0.04,0,2,True,False,False,False,False,False,False,False,False,True
1936,22,30000,2.0,6000,11.99,0,0.2,0,3,True,False,False,False,False,False,False,True,False,False
1937,26,70000,3.0,2000,12.84,0,0.03,1,2,False,False,False,True,False,True,False,False,False,False
1938,22,30000,6.0,3000,11.49,0,0.1,0,2,True,False,False,False,False,False,False,False,False,True
1939,24,70000,0.0,2000,8.7,0,0.03,0,3,False,False,False,True,False,False,False,False,False,True
1940,22,70028,7.0,2000,,0,0.03,0,3,False,False,False,True,False,False,False,False,False,True
1941,24,75000,2.0,2000,9.99,0,0.03,0,2,False,False,False,True,False,False,False,True,False,False
1942,22,75000,6.0,2000,13.43,0,0.03,0,3,False,False,False,True,False,True,False,False,False,False
1943,23,30000,,7000,7.49,0,0.23,0,3,False,False,True,False,False,False,False,False,False,True
1944,23,75000,3.0,2000,5.79,0,0.03,0,3,False,False,False,True,False,False,False,False,False,True
1945,24,76248,8.0,2000,,0,0.03,0,3,False,False,False,True,False,True,False,False,False,False
1946,21,30000,6.0,3000,5.99,0,0.1,0,4,True,False,False,False,False,False,False,False,True,False
1947,26,30000,5.0,2000,11.99,1,0.07,0,2,True,False,False,False,False,False,True,False,False,False
1948,22,30000,5.0,3000,14.79,0,0.1,1,3,True,False,False,False,False,False,False,True,False,False
1949,22,30000,2.0,13250,10.99,0,0.44,0,3,True,False,False,False,False,True,False,False,False,False
1950,23,80000,1.0,2000,9.99,0,0.03,0,4,False,False,False,True,False,False,False,False,False,True
1951,25,80000,9.0,2000,11.49,0,0.03,0,3,False,False,False,True,False,False,False,False,False,True
1952,23,80004,0.0,2000,,0,0.02,0,3,False,False,False,True,False,False,False,False,True,False
1953,25,89100,9.0,2000,13.49,0,0.02,1,3,False,False,False,True,False,False,False,False,False,True
1954,23,90000,0.0,2000,7.88,0,0.02,0,3,False,False,False,True,False,False,False,False,True,False
1955,21,99996,5.0,2000,13.57,0,0.02,1,3,False,False,False,True,False,True,False,False,False,False
1956,23,100000,4.0,2000,10.62,0,0.02,0,2,False,False,False,True,False,False,False,True,False,False
1957,25,101424,6.0,2000,7.29,0,0.02,0,4,False,False,False,True,True,False,False,False,False,False
1958,26,108000,5.0,2000,16.29,0,0.02,0,4,False,False,False,True,False,True,False,False,False,False
1959,23,30000,3.0,3800,5.79,0,0.13,0,3,True,False,False,False,True,False,False,False,False,False
1960,22,30000,,5125,10.0,0,0.17,0,3,False,False,True,False,False,True,False,False,False,False
1961,25,130000,3.0,2000,6.99,0,0.02,0,4,False,False,False,True,False,False,True,False,False,False
1962,22,25000,1.0,2050,10.59,0,0.08,0,2,False,False,False,True,False,False,False,False,False,True
1963,23,30000,6.0,2400,,0,0.08,0,4,True,False,False,False,False,False,False,False,True,False
1964,23,10000,1.0,2100,12.21,1,0.21,0,3,False,False,False,True,False,False,False,False,False,True
1965,23,12000,0.0,2100,8.94,1,0.17,0,2,False,False,False,True,False,False,False,True,False,False
1966,22,14400,0.0,2100,14.83,1,0.15,0,3,False,False,False,True,False,False,True,False,False,False
1967,24,15000,0.0,2100,13.11,0,0.14,1,4,False,False,False,True,False,True,False,False,False,False
1968,22,21600,3.0,2100,9.99,0,0.1,0,4,False,False,False,True,False,False,False,True,False,False
1969,22,30000,,12000,7.66,0,0.4,0,2,False,False,True,False,False,True,False,False,False,False
1970,25,23000,0.0,2100,13.48,0,0.09,1,4,False,False,False,True,False,True,False,False,False,False
1971,22,24000,0.0,2100,12.21,0,0.09,0,2,False,False,False,True,False,False,False,False,True,False
1972,22,30000,6.0,2000,5.42,0,0.07,0,2,True,False,False,False,False,False,False,False,False,True
1973,23,33600,0.0,2100,,0,0.06,0,3,False,False,False,True,True,False,False,False,False,False
1974,22,34560,1.0,2100,17.04,1,0.06,0,3,False,False,False,True,False,False,False,True,False,False
1975,25,30000,,8000,6.92,0,0.27,0,3,True,False,False,False,False,False,True,False,False,False
1976,22,40000,0.0,2100,6.39,0,0.05,0,2,False,False,False,True,True,False,False,False,False,False
1977,25,44400,4.0,2100,17.27,0,0.05,0,4,False,False,False,True,False,False,False,False,True,False
1978,22,30000,6.0,2500,7.29,0,0.08,0,3,False,False,True,False,False,True,False,False,False,False
1979,23,45000,0.0,2100,11.48,0,0.05,0,4,False,False,False,True,False,False,False,False,False,True
1980,22,52800,1.0,2100,6.76,0,0.04,0,2,False,False,False,True,False,False,False,False,True,False
1981,22,60000,5.0,2100,14.65,0,0.04,0,2,False,False,False,True,True,False,False,False,False,False
1982,22,60000,5.0,2100,13.43,0,0.04,0,2,False,False,False,True,False,False,False,False,False,True
1983,25,30000,9.0,10000,,0,0.33,0,2,False,False,True,False,False,False,False,False,False,True
1984,24,54000,8.0,2100,17.14,1,0.04,0,4,False,False,False,True,False,False,True,False,False,False
1985,22,30000,0.0,7000,7.29,0,0.23,0,3,True,False,False,False,False,True,False,False,False,False
1986,25,80000,9.0,2100,,0,0.03,0,4,False,False,False,True,False,False,False,False,True,False
1987,23,87000,4.0,2100,,0,0.02,0,2,False,False,False,True,False,True,False,False,False,False
1988,24,79050,2.0,2100,9.91,1,0.02,0,4,False,False,False,True,False,False,False,True,False,False
1989,26,110000,0.0,2100,7.12,0,0.02,0,2,False,False,False,True,True,False,False,False,False,False
1990,23,30000,6.0,10000,7.66,0,0.33,0,3,True,False,False,False,False,True,False,False,False,False
1991,26,43000,,2125,8.9,0,0.05,0,3,False,False,False,True,False,False,False,False,True,False
1992,22,17772,0.0,2150,,0,0.12,0,4,False,False,False,True,False,False,False,True,False,False
1993,26,57600,10.0,2150,15.62,1,0.04,1,3,False,False,False,True,True,False,False,False,False,False
1994,22,28800,2.0,14000,7.9,1,0.49,0,2,False,False,False,True,False,False,False,False,False,True
1995,21,30000,5.0,6400,,0,0.21,0,3,True,False,False,False,False,False,False,False,False,True
1996,21,30000,3.0,14000,10.65,1,0.47,0,2,False,False,False,True,False,False,False,True,False,False
1997,24,30000,2.0,14000,7.9,1,0.47,0,2,False,False,False,True,True,False,False,False,False,False
1998,24,30000,,3075,,0,0.1,0,4,True,False,False,False,True,False,False,False,False,False
1999,22,30000,6.0,14000,6.99,1,0.47,0,4,False,False,False,True,False,False,False,False,False,True
2000,23,30000,1.0,14000,11.26,1,0.47,0,3,False,False,False,True,False,False,False,True,False,False
2001,22,32000,0.0,14000,13.49,1,0.44,0,2,False,False,False,True,True,False,False,False,False,False
2002,22,30000,6.0,2000,12.61,0,0.07,0,4,True,False,False,False,False,False,False,False,True,False
2003,22,32000,7.0,14000,12.23,1,0.44,0,3,False,False,False,True,False,True,False,False,False,False
2004,26,32400,10.0,14000,7.51,1,0.43,0,4,False,False,False,True,False,True,False,False,False,False
2005,24,32500,4.0,14000,14.17,1,0.43,0,2,False,False,False,True,False,False,False,True,False,False
2006,22,34000,6.0,14000,10.62,1,0.41,0,4,False,False,False,True,True,False,False,False,False,False
2007,24,30000,,8000,6.17,0,0.27,0,2,True,False,False,False,False,False,True,False,False,False
2008,22,37000,6.0,14000,6.92,1,0.38,0,2,False,False,False,True,False,False,False,False,True,False
2009,26,37000,0.0,14000,9.88,1,0.38,0,4,False,False,False,True,False,False,False,False,True,False
2010,23,37148,4.0,14000,14.42,1,0.38,0,3,False,False,False,True,False,True,False,False,False,False
2011,21,37947,5.0,14000,7.9,1,0.37,0,2,False,False,False,True,False,False,False,False,True,False
2012,22,39000,4.0,14000,10.37,1,0.36,0,3,False,False,False,True,False,False,False,True,False,False
2013,26,39900,1.0,14000,10.37,1,0.35,0,3,False,False,False,True,True,False,False,False,False,False
2014,22,40000,6.0,14000,,1,0.35,0,4,False,False,False,True,False,True,False,False,False,False
2015,24,40000,4.0,14000,6.03,1,0.35,0,2,False,False,False,True,False,False,False,True,False,False
2016,22,40000,6.0,14000,13.11,1,0.35,1,3,False,False,False,True,False,True,False,False,False,False
2017,24,34000,0.0,14000,14.61,1,0.41,1,2,False,False,False,True,False,False,False,False,False,True
2018,24,30000,7.0,10000,12.61,0,0.33,0,3,False,False,True,False,False,False,True,False,False,False
2019,21,30000,0.0,2000,14.46,0,0.07,1,4,True,False,False,False,False,True,False,False,False,False
2020,23,30000,0.0,1000,13.72,0,0.03,0,4,True,False,False,False,True,False,False,False,False,False
2021,22,30000,3.0,5000,6.91,0,0.17,0,3,True,False,False,False,False,True,False,False,False,False
2022,24,34400,8.0,14000,16.0,1,0.41,1,3,False,False,False,True,True,False,False,False,False,False
2023,24,30000,7.0,15250,6.54,0,0.51,0,3,False,False,True,False,False,False,True,False,False,False
2024,22,41000,5.0,14000,,1,0.34,0,3,False,False,False,True,False,False,False,False,False,True
2025,22,41340,6.0,14000,17.49,1,0.34,0,3,False,False,False,True,False,False,False,False,False,True
2026,21,12000,0.0,2200,,1,0.18,0,3,False,False,False,True,True,False,False,False,False,False
2027,21,15000,4.0,2200,,0,0.15,1,4,False,False,False,True,False,True,False,False,False,False
2028,25,15000,0.0,2200,7.88,0,0.15,0,2,False,False,False,True,False,False,False,False,False,True
2029,21,16200,2.0,2200,16.49,1,0.14,0,2,False,False,False,True,False,False,False,True,False,False
2030,24,22000,,2200,,0,0.1,0,3,False,False,False,True,False,False,False,True,False,False
2031,23,24000,3.0,2200,15.23,0,0.09,1,4,False,False,False,True,False,True,False,False,False,False
2032,23,26004,8.0,2200,9.91,1,0.08,0,2,False,False,False,True,True,False,False,False,False,False
2033,25,27500,4.0,2200,12.53,0,0.08,0,4,False,False,False,True,False,False,False,True,False,False
2034,22,27996,0.0,2200,15.95,1,0.08,1,2,False,False,False,True,False,False,True,False,False,False
2035,21,35360,1.0,2200,7.49,0,0.06,0,2,False,False,False,True,False,True,False,False,False,False
2036,25,38400,5.0,2200,12.69,0,0.06,0,3,False,False,False,True,True,False,False,False,False,False
2037,23,30000,2.0,12000,16.45,0,0.4,1,3,True,False,False,False,False,True,False,False,False,False
2038,23,39000,7.0,2200,10.99,0,0.06,0,4,False,False,False,True,True,False,False,False,False,False
2039,23,39270,6.0,2200,11.72,0,0.06,0,2,False,False,False,True,False,False,False,False,False,True
